brand_slug,brand_name,origem,total,verified_inci,pct_inci,termo_volume,termo_inci,motivo,observacao,url_atual,status_brand_json,priority
vizeme-cosmeticos,Vizeme Cosméticos,outras,0,0,0.0,🔴 vazio,⚪ N/A,missing_url,URL nao cadastrada em brands.json. Adicionar e rodar discovery.,,active,
voga,Voga,outras,0,0,0.0,🔴 vazio,⚪ N/A,missing_url,URL nao cadastrada em brands.json. Adicionar e rodar discovery.,,active,
wellux-professional,Wellux Professional,outras,0,0,0.0,🔴 vazio,⚪ N/A,missing_url,URL nao cadastrada em brands.json. Adicionar e rodar discovery.,,active,
wen,Wen,outras,0,0,0.0,🔴 vazio,⚪ N/A,missing_url,URL nao cadastrada em brands.json. Adicionar e rodar discovery.,,active,
wess-professional,Wess Professional,outras,0,0,0.0,🔴 vazio,⚪ N/A,missing_url,URL nao cadastrada em brands.json. Adicionar e rodar discovery.,,active,
wet-brush,Wet Brush,outras,0,0,0.0,🔴 vazio,⚪ N/A,missing_url,URL nao cadastrada em brands.json. Adicionar e rodar discovery.,,active,
world-queen,World Queen,outras,0,0,0.0,🔴 vazio,⚪ N/A,missing_url,URL nao cadastrada em brands.json. Adicionar e rodar discovery.,,active,
yabae,Yabae,outras,0,0,0.0,🔴 vazio,⚪ N/A,missing_url,URL nao cadastrada em brands.json. Adicionar e rodar discovery.,,active,
yama,Yamá,outras,0,0,0.0,🔴 vazio,⚪ N/A,missing_url,URL nao cadastrada em brands.json. Adicionar e rodar discovery.,,active,
yamy,Yamy!,outras,0,0,0.0,🔴 vazio,⚪ N/A,missing_url,URL nao cadastrada em brands.json. Adicionar e rodar discovery.,,active,
yantra-cosmeticos,Yantra Cosmeticos,outras,0,0,0.0,🔴 vazio,⚪ N/A,missing_url,URL nao cadastrada em brands.json. Adicionar e rodar discovery.,,active,
yasmin-beauty,Yasmin Beauty,outras,0,0,0.0,🔴 vazio,⚪ N/A,missing_url,URL nao cadastrada em brands.json. Adicionar e rodar discovery.,,active,
ybera-paris,YBERA PARIS,outras,0,0,0.0,🔴 vazio,⚪ N/A,missing_url,URL nao cadastrada em brands.json. Adicionar e rodar discovery.,,active,
yenzah,Yenzah,outras,0,0,0.0,🔴 vazio,⚪ N/A,missing_url,URL nao cadastrada em brands.json. Adicionar e rodar discovery.,,active,
ykas,Ykas,outras,0,0,0.0,🔴 vazio,⚪ N/A,missing_url,URL nao cadastrada em brands.json. Adicionar e rodar discovery.,,active,
you-man-grooming,You Man Grooming,outras,0,0,0.0,🔴 vazio,⚪ N/A,missing_url,URL nao cadastrada em brands.json. Adicionar e rodar discovery.,,active,
ytrend,YTREND,outras,0,0,0.0,🔴 vazio,⚪ N/A,missing_url,URL nao cadastrada em brands.json. Adicionar e rodar discovery.,,active,
zaila-professional,Zaila Professional,outras,0,0,0.0,🔴 vazio,⚪ N/A,missing_url,URL nao cadastrada em brands.json. Adicionar e rodar discovery.,,active,
zap-cosmeticos,Zap Cosméticos,outras,0,0,0.0,🔴 vazio,⚪ N/A,missing_url,URL nao cadastrada em brands.json. Adicionar e rodar discovery.,,active,
ziel-natural-cosmetics,Ziel Natural Cosmetics,outras,0,0,0.0,🔴 vazio,⚪ N/A,missing_url,URL nao cadastrada em brands.json. Adicionar e rodar discovery.,,active,
zoca,Zoca,outras,0,0,0.0,🔴 vazio,⚪ N/A,missing_url,URL nao cadastrada em brands.json. Adicionar e rodar discovery.,,active,
zuher-cosmeticos,Zuher Cosméticos,outras,0,0,0.0,🔴 vazio,⚪ N/A,missing_url,URL nao cadastrada em brands.json. Adicionar e rodar discovery.,,active,
belliz-company,Belliz Company,nacional,499,5,1.0,🟢 saudavel,🔴 zerada,site_no_inci,Confirmado que o site nao publica INCI publicamente. Necessita parceria/SAC.,,out_of_scope,
haskell,Haskell,nacional,482,132,27.4,🟢 saudavel,🟠 baixa,site_no_inci,Confirmado que o site nao publica INCI publicamente. Necessita parceria/SAC.,,active,1
abelha-rainha,Abelha Rainha,nacional,436,0,0.0,🟢 saudavel,🔴 zerada,site_no_inci,Confirmado que o site nao publica INCI publicamente. Necessita parceria/SAC.,,out_of_scope,
fox-for-men,Fox For Men,nacional,390,0,0.0,🟢 saudavel,🔴 zerada,site_no_inci,Confirmado que o site nao publica INCI publicamente. Necessita parceria/SAC.,,out_of_scope,
dyusar,Dyusar,nacional,372,32,8.6,🟢 saudavel,🔴 zerada,site_no_inci,Confirmado que o site nao publica INCI publicamente. Necessita parceria/SAC.,,active,
philco,Philco,nacional,372,0,0.0,🟢 saudavel,🔴 zerada,site_no_inci,Confirmado que o site nao publica INCI publicamente. Necessita parceria/SAC.,,out_of_scope,
flora-pura,Flora Pura,nacional,355,6,1.7,🟢 saudavel,🔴 zerada,site_no_inci,Confirmado que o site nao publica INCI publicamente. Necessita parceria/SAC.,,active,
loccitane,L'Occitane au Brasil,internacional,307,9,2.9,🟢 saudavel,🔴 zerada,site_no_inci,Confirmado que o site nao publica INCI publicamente. Necessita parceria/SAC.,,active,4
de-benguela,De Benguela,nacional,286,0,0.0,🟢 saudavel,🔴 zerada,site_no_inci,Confirmado que o site nao publica INCI publicamente. Necessita parceria/SAC.,,active,
london-cosmeticos,London Cosméticos,nacional,276,2,0.7,🟢 saudavel,🔴 zerada,site_no_inci,Confirmado que o site nao publica INCI publicamente. Necessita parceria/SAC.,,active,
spa-cosmetics,Spa Cosmetics,nacional,258,14,5.4,🟢 saudavel,🔴 zerada,site_no_inci,Confirmado que o site nao publica INCI publicamente. Necessita parceria/SAC.,,active,
elseve,Elseve,nacional,228,5,2.2,🟢 saudavel,🔴 zerada,site_no_inci,Confirmado que o site nao publica INCI publicamente. Necessita parceria/SAC.,,active,2
gota-dourada,Gota Dourada,nacional,199,6,3.0,🟢 saudavel,🔴 zerada,site_no_inci,Confirmado que o site nao publica INCI publicamente. Necessita parceria/SAC.,,active,
bio-extratus,Bio Extratus,nacional,197,0,0.0,🟢 saudavel,🔴 zerada,site_no_inci,Confirmado que o site nao publica INCI publicamente. Necessita parceria/SAC.,,active,1
wbeauty-cosmeticos,WBeauty Cosméticos,nacional,196,0,0.0,🟢 saudavel,🔴 zerada,site_no_inci,Confirmado que o site nao publica INCI publicamente. Necessita parceria/SAC.,,active,
muriel,Muriel,nacional,177,5,2.8,🟢 saudavel,🔴 zerada,site_no_inci,Confirmado que o site nao publica INCI publicamente. Necessita parceria/SAC.,,active,
capicilin,Capicilin,nacional,151,0,0.0,🟢 saudavel,🔴 zerada,site_no_inci,Confirmado que o site nao publica INCI publicamente. Necessita parceria/SAC.,,active,
pokoloka,Pokoloka,outras,228,4,1.8,🟢 saudavel,🔴 zerada,extracao_parcial,228 produtos no banco mas apenas 4 INCI. Provavel site nao publica INCI.,,active,
brae,Braé,nacional,228,1,0.4,🟢 saudavel,🔴 zerada,extracao_parcial,228 produtos no banco mas apenas 1 INCI. Provavel site nao publica INCI.,,active,1
c-kamura,C.Kamura,outras,156,4,2.6,🟢 saudavel,🔴 zerada,extracao_parcial,156 produtos no banco mas apenas 4 INCI. Provavel site nao publica INCI.,,active,
professional-paris-cosmetics,Professional Paris Cosmetics,outras,149,0,0.0,🟢 saudavel,🔴 zerada,extracao_parcial,149 produtos no banco mas apenas 0 INCI. Provavel site nao publica INCI.,,active,
lucy-s,Lucy's,outras,145,1,0.7,🟢 saudavel,🔴 zerada,extracao_parcial,145 produtos no banco mas apenas 1 INCI. Provavel site nao publica INCI.,,active,
aneethun,Aneethun,nacional,118,0,0.0,🟢 saudavel,🔴 zerada,extracao_parcial,118 produtos no banco mas apenas 0 INCI. Provavel site nao publica INCI.,,active,3
dove,Dove,internacional,116,3,2.6,🟢 saudavel,🔴 zerada,extracao_parcial,116 produtos no banco mas apenas 3 INCI. Provavel site nao publica INCI.,,active,2
mega-bell,Mega Bell,outras,100,4,4.0,🟢 saudavel,🔴 zerada,extracao_parcial,100 produtos no banco mas apenas 4 INCI. Provavel site nao publica INCI.,,active,
acquaflora,Acquaflora,outras,100,1,1.0,🟢 saudavel,🔴 zerada,extracao_parcial,100 produtos no banco mas apenas 1 INCI. Provavel site nao publica INCI.,,active,3
silone-hair,Silone Hair,outras,84,3,3.6,🟡 atencao,🔴 zerada,extracao_parcial,84 produtos no banco mas apenas 3 INCI. Provavel site nao publica INCI.,,active,
1ka-hair,1Ka Hair,outras,83,1,1.2,🟡 atencao,🔴 zerada,extracao_parcial,83 produtos no banco mas apenas 1 INCI. Provavel site nao publica INCI.,,out_of_scope,
probelle,PROBELLE,outras,76,4,5.3,🟡 atencao,🔴 zerada,extracao_parcial,76 produtos no banco mas apenas 4 INCI. Provavel site nao publica INCI.,,active,
batiste,Batiste,outras,75,4,5.3,🟡 atencao,🔴 zerada,extracao_parcial,75 produtos no banco mas apenas 4 INCI. Provavel site nao publica INCI.,,active,3
k-bell,K-Bell,outras,71,0,0.0,🟡 atencao,🔴 zerada,extracao_parcial,71 produtos no banco mas apenas 0 INCI. Provavel site nao publica INCI.,,active,
phytobelle,Phytobelle,outras,70,2,2.9,🟡 atencao,🔴 zerada,extracao_parcial,70 produtos no banco mas apenas 2 INCI. Provavel site nao publica INCI.,,active,
lana-brasiles,Lana Brasiles,outras,67,2,3.0,🟡 atencao,🔴 zerada,extracao_parcial,67 produtos no banco mas apenas 2 INCI. Provavel site nao publica INCI.,,active,
soul-cosmeticos,Soul Cosméticos,outras,52,0,0.0,🟡 atencao,🔴 zerada,extracao_parcial,52 produtos no banco mas apenas 0 INCI. Provavel site nao publica INCI.,,active,
mazavie-cosmetics,Mazavie Cosmetics,outras,50,0,0.0,🟡 atencao,🔴 zerada,extracao_parcial,50 produtos no banco mas apenas 0 INCI. Provavel site nao publica INCI.,,active,
barba-de-respeito,Barba de Respeito,outras,46,0,0.0,🟡 atencao,🔴 zerada,extracao_parcial,46 produtos no banco mas apenas 0 INCI. Provavel site nao publica INCI.,,active,
brscience-profissional,Brscience Profissional,outras,46,2,4.3,🟡 atencao,🔴 zerada,extracao_parcial,46 produtos no banco mas apenas 2 INCI. Provavel site nao publica INCI.,,active,
laby,Laby,outras,45,3,6.7,🟡 atencao,🔴 zerada,extracao_parcial,45 produtos no banco mas apenas 3 INCI. Provavel site nao publica INCI.,,active,
bemgloria,Bemgloria,outras,42,0,0.0,🟡 atencao,🔴 zerada,extracao_parcial,42 produtos no banco mas apenas 0 INCI. Provavel site nao publica INCI.,,active,
dr-jack,Dr Jack,outras,41,0,0.0,🟡 atencao,🔴 zerada,extracao_parcial,41 produtos no banco mas apenas 0 INCI. Provavel site nao publica INCI.,,active,
sense-brasil,Sense Brasil,outras,41,0,0.0,🟡 atencao,🔴 zerada,extracao_parcial,41 produtos no banco mas apenas 0 INCI. Provavel site nao publica INCI.,,active,
nordic-smells,Nordic Smells,outras,33,2,6.1,🟡 atencao,🔴 zerada,extracao_parcial,33 produtos no banco mas apenas 2 INCI. Provavel site nao publica INCI.,,active,
bendita-canfora,Bendita Cânfora,outras,32,0,0.0,🟡 atencao,🔴 zerada,extracao_parcial,32 produtos no banco mas apenas 0 INCI. Provavel site nao publica INCI.,,active,
barba-de-macho,Barba De Macho,outras,26,1,3.8,🟡 atencao,🔴 zerada,extracao_parcial,26 produtos no banco mas apenas 1 INCI. Provavel site nao publica INCI.,,active,
cia-da-barba,Cia da Barba,outras,21,1,4.8,🟠 critico,🔴 zerada,extracao_parcial,21 produtos no banco mas apenas 1 INCI. Provavel site nao publica INCI.,,active,
breany-liss,Breany Liss,outras,16,0,0.0,🟠 critico,🔴 zerada,extracao_parcial,16 produtos no banco mas apenas 0 INCI. Provavel site nao publica INCI.,,active,
eudora,Eudora,nacional,1804,695,38.5,🟢 saudavel,🟠 baixa,inci_baixa,INCI em 38%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,36
griffus,Griffus,nacional,791,99,12.5,🟢 saudavel,🟠 baixa,inci_baixa,INCI em 12%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,1
apice-cosmeticos,Apice Cosméticos,nacional,622,188,30.2,🟢 saudavel,🟠 baixa,inci_baixa,INCI em 30%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,3
new-old-man,New Old Man,nacional,528,173,32.8,🟢 saudavel,🟠 baixa,inci_baixa,INCI em 33%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
b-o-b-bars,B.O.B. Bars,nacional,354,114,32.2,🟢 saudavel,🟠 baixa,inci_baixa,INCI em 32%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,3
karina,Karina,outras,354,56,15.8,🟢 saudavel,🟠 baixa,inci_baixa,INCI em 16%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
alva,Alva,outras,341,135,39.6,🟢 saudavel,🟠 baixa,inci_baixa,INCI em 40%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,3
hidratei,Hidratei,nacional,341,121,35.5,🟢 saudavel,🟠 baixa,inci_baixa,INCI em 36%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,20
widi-care,Widi Care,nacional,319,44,13.8,🟢 saudavel,🟠 baixa,inci_baixa,INCI em 14%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,1
vizet,Vizet,outras,315,104,33.0,🟢 saudavel,🟠 baixa,inci_baixa,INCI em 33%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
kerastase,Kérastase,internacional,272,128,47.1,🟢 saudavel,🟡 media,inci_baixa,INCI em 47%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,3
mahogany,Mahogany,outras,265,63,23.8,🟢 saudavel,🟠 baixa,inci_baixa,INCI em 24%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
facinatus-cosmeticos,Facinatus Cosméticos,nacional,245,40,16.3,🟢 saudavel,🟠 baixa,inci_baixa,INCI em 16%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
amahka-paris,Amahka Paris,outras,245,67,27.3,🟢 saudavel,🟠 baixa,inci_baixa,INCI em 27%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
red-iron,Red Iron,nacional,243,48,19.8,🟢 saudavel,🟠 baixa,inci_baixa,INCI em 20%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
kiria-hair-professional,Kiria Hair Professional,outras,241,44,18.3,🟢 saudavel,🟠 baixa,inci_baixa,INCI em 18%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
treeliss-profissional,TreeLiss Profissional,outras,225,102,45.3,🟢 saudavel,🟡 media,inci_baixa,INCI em 45%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
acquarara,AcquaRara,outras,214,99,46.3,🟢 saudavel,🟡 media,inci_baixa,INCI em 46%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
soupleliss-professional,Soupleliss Professional,outras,210,78,37.1,🟢 saudavel,🟠 baixa,inci_baixa,INCI em 37%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
baume,Baume,nacional,202,42,20.8,🟢 saudavel,🟠 baixa,inci_baixa,INCI em 21%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
fattore,Fattore,outras,193,46,23.8,🟢 saudavel,🟠 baixa,inci_baixa,INCI em 24%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
arvensis-cosmeticos-naturais,Arvensis Cosméticos Naturais,nacional,189,5,2.6,🟢 saudavel,🔴 zerada,inci_baixa,INCI em 3%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,3
mahair-cosmetics,Mahair Cosmetics,nacional,171,16,9.4,🟢 saudavel,🔴 zerada,inci_baixa,INCI em 9%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
knut,KNUT,outras,155,32,20.6,🟢 saudavel,🟠 baixa,inci_baixa,INCI em 21%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
adlux-cosmeticos,Adlux Cosméticos,outras,140,7,5.0,🟢 saudavel,🔴 zerada,inci_baixa,INCI em 5%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
redken,Redken,internacional,112,28,25.0,🟢 saudavel,🟠 baixa,inci_baixa,INCI em 25%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,2
rigolim-hair-co,Rigolim Hair & Co,outras,97,19,19.6,🟡 atencao,🟠 baixa,inci_baixa,INCI em 20%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
ox-cosmeticos,OX Cosméticos,outras,94,43,45.7,🟡 atencao,🟡 media,inci_baixa,INCI em 46%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
cosmobeauty,Cosmobeauty,outras,86,39,45.3,🟡 atencao,🟡 media,inci_baixa,INCI em 45%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
retro-cosmeticos,Retrô Cosméticos,outras,81,35,43.2,🟡 atencao,🟡 media,inci_baixa,INCI em 43%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
mio-capelli,Mio Capelli,outras,75,29,38.7,🟡 atencao,🟠 baixa,inci_baixa,INCI em 39%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
mestre-dos-cachos,Mestre dos Cachos,outras,73,9,12.3,🟡 atencao,🟠 baixa,inci_baixa,INCI em 12%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
ativare,Ativare,outras,71,34,47.9,🟡 atencao,🟡 media,inci_baixa,INCI em 48%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
amazonico-care,Amazônico Care,outras,58,15,25.9,🟡 atencao,🟠 baixa,inci_baixa,INCI em 26%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,3
b-hulmann,B. Hulmann,outras,52,16,30.8,🟡 atencao,🟠 baixa,inci_baixa,INCI em 31%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,3
alpha-line,Alpha Line,outras,41,19,46.3,🟡 atencao,🟡 media,inci_baixa,INCI em 46%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
barba-robusta,Barba Robusta,outras,41,9,22.0,🟡 atencao,🟠 baixa,inci_baixa,INCI em 22%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
descomplica-curvas,Descomplica Curvas,outras,34,11,32.4,🟡 atencao,🟠 baixa,inci_baixa,INCI em 32%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
hiato-fitocosmeticos,Hiato Fitocosméticos,outras,33,7,21.2,🟡 atencao,🟠 baixa,inci_baixa,INCI em 21%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
kpriche-professional,Kpriche Professional,outras,33,11,33.3,🟡 atencao,🟠 baixa,inci_baixa,INCI em 33%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
kah-noa,Kah-Noa,outras,27,9,33.3,🟡 atencao,🟠 baixa,inci_baixa,INCI em 33%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
wella,Wella,internacional,23,9,39.1,🟠 critico,🟠 baixa,inci_baixa,INCI em 39%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,8
veggue-profissional,Veggue Profissional,outras,21,8,38.1,🟠 critico,🟠 baixa,inci_baixa,INCI em 38%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
rainha-dos-cachos,Rainha dos Cachos,outras,18,8,44.4,🟠 critico,🟡 media,inci_baixa,INCI em 44%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
fabulosa-lizz,Fabulosa Lizz,outras,13,2,15.4,🟠 critico,🟠 baixa,inci_baixa,INCI em 15%. Possivel mistura site nao publica + nosso scraper falhar em alguns.,,active,
my-brush,My Brush,outras,9,4,44.4,🟠 critico,🟡 media,low_volume,So 9 produtos. Marca pequena ou scrape parcial. Investigar.,,active,
sos-frizz,Sos Frizz,outras,6,5,83.3,🟠 critico,🟢 boa,low_volume,So 6 produtos. Marca pequena ou scrape parcial. Investigar.,,active,
head-and-shoulders,Head and Shoulders,internacional,5,0,0.0,🟠 critico,🔴 zerada,low_volume,So 5 produtos. Marca pequena ou scrape parcial. Investigar.,,active,24
oriente-life,Oriente Life,outras,5,0,0.0,🟠 critico,🔴 zerada,low_volume,So 5 produtos. Marca pequena ou scrape parcial. Investigar.,,active,
qod,QOD,outras,5,0,0.0,🟠 critico,🔴 zerada,low_volume,So 5 produtos. Marca pequena ou scrape parcial. Investigar.,,active,
med-for-you-professional,Med For You Professional,outras,5,0,0.0,🟠 critico,🔴 zerada,low_volume,So 5 produtos. Marca pequena ou scrape parcial. Investigar.,,active,
hair-extrattus,Hair Extrattus,outras,5,0,0.0,🟠 critico,🔴 zerada,low_volume,So 5 produtos. Marca pequena ou scrape parcial. Investigar.,,active,
lola-cosmetics,Lola Cosmetics,nacional,5,0,0.0,🟠 critico,🔴 zerada,low_volume,So 5 produtos. Marca pequena ou scrape parcial. Investigar.,,active,1
azenka,Azenka,outras,5,0,0.0,🟠 critico,🔴 zerada,low_volume,So 5 produtos. Marca pequena ou scrape parcial. Investigar.,,active,
barrominas,BarroMinas,outras,4,1,25.0,🔴 vazio,⚪ N/A,low_volume,So 4 produtos. Marca pequena ou scrape parcial. Investigar.,,active,
trevor-sorbie,Trevor Sorbie,outras,3,0,0.0,🔴 vazio,⚪ N/A,low_volume,So 3 produtos. Marca pequena ou scrape parcial. Investigar.,,active,
grankera,Grankéra,outras,2,0,0.0,🔴 vazio,⚪ N/A,low_volume,So 2 produtos. Marca pequena ou scrape parcial. Investigar.,,active,
strattus,Strattus,outras,2,0,0.0,🔴 vazio,⚪ N/A,low_volume,So 2 produtos. Marca pequena ou scrape parcial. Investigar.,,active,
a-line,A-line,outras,2,0,0.0,🔴 vazio,⚪ N/A,low_volume,So 2 produtos. Marca pequena ou scrape parcial. Investigar.,,active,
b-urb,B.URB,outras,1,0,0.0,🔴 vazio,⚪ N/A,low_volume,So 1 produtos. Marca pequena ou scrape parcial. Investigar.,,active,3
loccitane-us,L'Occitane (US),outras,1,0,0.0,🔴 vazio,⚪ N/A,low_volume,So 1 produtos. Marca pequena ou scrape parcial. Investigar.,,new,3
o-boticario,O Boticário,nacional,1884,1139,60.5,🟢 saudavel,🟡 media,ok,60% INCI cobertura. Saudavel.,,active,27
salon-line,Salon Line,nacional,792,771,97.3,🟢 saudavel,🟢 boa,ok,97% INCI cobertura. Saudavel.,,active,1
amend,Amend,nacional,706,629,89.1,🟢 saudavel,🟢 boa,ok,89% INCI cobertura. Saudavel.,,active,39
beleza-natural,Beleza Natural,nacional,410,207,50.5,🟢 saudavel,🟡 media,ok,50% INCI cobertura. Saudavel.,,active,3
left-cosmeticos,Left Cosméticos,nacional,390,283,72.6,🟢 saudavel,🟢 boa,ok,73% INCI cobertura. Saudavel.,,active,
mondial,Mondial,outras,387,236,61.0,🟢 saudavel,🟡 media,ok,61% INCI cobertura. Saudavel.,,active,
natura,Natura,nacional,370,243,65.7,🟢 saudavel,🟡 media,ok,66% INCI cobertura. Saudavel.,,active,1
felps-professional,Felps Professional,nacional,353,222,62.9,🟢 saudavel,🟡 media,ok,63% INCI cobertura. Saudavel.,,active,
natuhair,NatuHair,nacional,333,218,65.5,🟢 saudavel,🟡 media,ok,66% INCI cobertura. Saudavel.,,active,
keragen,Keragen,nacional,286,249,87.1,🟢 saudavel,🟢 boa,ok,87% INCI cobertura. Saudavel.,,active,
keune,Keune,internacional,284,254,89.4,🟢 saudavel,🟢 boa,ok,89% INCI cobertura. Saudavel.,,active,17
joico,Joico,outras,281,168,59.8,🟢 saudavel,🟡 media,ok,60% INCI cobertura. Saudavel.,,active,16
inoar,Inoar,nacional,218,202,92.7,🟢 saudavel,🟢 boa,ok,93% INCI cobertura. Saudavel.,,active,3
all-nature,All Nature,outras,214,159,74.3,🟢 saudavel,🟢 boa,ok,74% INCI cobertura. Saudavel.,,active,3
myphios-professional,Myphios Professional,outras,205,119,58.0,🟢 saudavel,🟡 media,ok,58% INCI cobertura. Saudavel.,,active,
forever-liss-professional,Forever Liss Professional,outras,190,138,72.6,🟢 saudavel,🟢 boa,ok,73% INCI cobertura. Saudavel.,,active,
alphahall-cosmetiques,Alphahall Cosmétiques,outras,151,140,92.7,🟢 saudavel,🟢 boa,ok,93% INCI cobertura. Saudavel.,,active,3
paiolla-professional,Paiolla Professional,outras,149,100,67.1,🟢 saudavel,🟡 media,ok,67% INCI cobertura. Saudavel.,,active,
seda,Seda,nacional,146,104,71.2,🟢 saudavel,🟢 boa,ok,71% INCI cobertura. Saudavel.,,active,2
essendy,Essendy,outras,132,101,76.5,🟢 saudavel,🟢 boa,ok,76% INCI cobertura. Saudavel.,,active,
lacan,Lacan,outras,124,107,86.3,🟢 saudavel,🟢 boa,ok,86% INCI cobertura. Saudavel.,,active,
barba-urbana,Barba Urbana,outras,119,79,66.4,🟢 saudavel,🟡 media,ok,66% INCI cobertura. Saudavel.,,active,
tekmi-cosmeticos,Tekmi Cosméticos,outras,112,82,73.2,🟢 saudavel,🟢 boa,ok,73% INCI cobertura. Saudavel.,,active,
avatim,Avatim,outras,105,87,82.9,🟢 saudavel,🟢 boa,ok,83% INCI cobertura. Saudavel.,,active,32
belletonn,Belletonn,outras,102,61,59.8,🟢 saudavel,🟡 media,ok,60% INCI cobertura. Saudavel.,,active,
live-aloe,Live Aloe,outras,92,52,56.5,🟡 atencao,🟡 media,ok,56% INCI cobertura. Saudavel.,,active,
blueken-professional,Blueken Professional,outras,91,68,74.7,🟡 atencao,🟢 boa,ok,75% INCI cobertura. Saudavel.,,active,
larree,L’arrëe,outras,86,86,100.0,🟡 atencao,🟢 boa,ok,100% INCI cobertura. Saudavel.,,active,
agilise-cosmeticos,Agilise Cosméticos,nacional,81,54,66.7,🟡 atencao,🟡 media,ok,67% INCI cobertura. Saudavel.,,active,3
abela-cosmetics,Abela Cosmetics,outras,71,48,67.6,🟡 atencao,🟡 media,ok,68% INCI cobertura. Saudavel.,,active,3
aramath-cosmeticos,Aramath Cosméticos,nacional,63,42,66.7,🟡 atencao,🟡 media,ok,67% INCI cobertura. Saudavel.,,active,
mustela,Mustela,outras,62,32,51.6,🟡 atencao,🟡 media,ok,52% INCI cobertura. Saudavel.,,active,38
granado,Granado,outras,61,57,93.4,🟡 atencao,🟢 boa,ok,93% INCI cobertura. Saudavel.,,active,33
pantene,Pantene,internacional,58,44,75.9,🟡 atencao,🟢 boa,ok,76% INCI cobertura. Saudavel.,,active,2
salunat,Salunat,outras,46,30,65.2,🟡 atencao,🟡 media,ok,65% INCI cobertura. Saudavel.,,active,
okyo,Okyo,outras,42,26,61.9,🟡 atencao,🟡 media,ok,62% INCI cobertura. Saudavel.,,active,
balai,Balai,outras,40,20,50.0,🟡 atencao,🟡 media,ok,50% INCI cobertura. Saudavel.,,active,3
malina-beauty,Malina Beauty,outras,36,35,97.2,🟡 atencao,🟢 boa,ok,97% INCI cobertura. Saudavel.,,active,
menina-e-mulher-cosmeticos,Menina e Mulher Cosméticos,outras,33,17,51.5,🟡 atencao,🟡 media,ok,52% INCI cobertura. Saudavel.,,active,
tresemme,TRESemmé,internacional,32,32,100.0,🟡 atencao,🟢 boa,ok,100% INCI cobertura. Saudavel.,,active,12
beleza-ruiva,Beleza Ruiva,outras,32,25,78.1,🟡 atencao,🟢 boa,ok,78% INCI cobertura. Saudavel.,,active,
imunehair,Imunehair,outras,21,21,100.0,🟠 critico,🟢 boa,ok,100% INCI cobertura. Saudavel.,,active,
aussie,Aussie,outras,16,12,75.0,🟠 critico,🟢 boa,ok,75% INCI cobertura. Saudavel.,,active,3
bio-instinto,Bio Instinto,outras,11,11,100.0,🟠 critico,🟢 boa,ok,100% INCI cobertura. Saudavel.,,active,
